kode_id;nama;noreg
A0243;SFP+ 10G-SINGLESTRAIN 20KM (Tx-1270 / Rx-1330) (brand: FS/Qonitech/Atop/3Tech/6Com);B2WN0287057MA0243
A0508;RAISECOM 3G/4G ROUTER-DUAL SIM;B2WN01AH020KA0508
A0269;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps 850nm duplex MM (MPO-12) with Digital Diagnostic Monitoring (DDM);B2WN0287157MA0269
A0116;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps duplex LWDM (1295.6 nm, 1300.1 nm, 1304.6 nm, and 1309.1nm) wavel;B2WN00A0190MA0116
00010;TA5000 FAN MOD 19IN CHASSIS;B2WN0286010O00010
A7261;ADAPTOR 12V 1A;B2WN0150153MA7261
A0168;SFP+ 10G 850nm 300M LC;B2WN0286825MA0168
A0248;SFP+ 10G-SINGLESTRAIN 20KM (Tx-1270 / Rx-1330) (brand: FS/Qonitech/Atop/3Tech/6Com);B2WN0287057MA0248
A0200;SFP+ 10G 850nm 300M LC;B2WN0286825MA0200
A0014B;DC POWER SUPPLY FOR RAX711-C-R SERIES PROJECT LAMBDA;B2WN0287076MA0014B
A0557;SFP+ 10G RAISECOM 10KM 1310NM;B2WN0286151MA0557
A0269;SFP+ 10G RAISECOM 10KM 1310NM;B2WN0286151MA0269
A0219;Mandiri - Branches - VC-510 - Edge 510 Appliance ;B2WN0286916MA0219
A0118B;POWER MODULE DPR3000B-48;B3CD0400049MA0118B
A0259;Mikrotik RB760iGS (hEX S);B2WN0286872MA0259
A0038;SFP ATOP up to 1.25G ER Single Core 1310nm/1550nm, 40km (APSB35123xDL40);B2WN0286987MA0038
A1342;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1342
A1343;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1343
A0039B;POWER MODULE DPR 850B-48;B3CD07A0007MA0039B
A0642;Power Adapter Unit for ONT Gpon, 12VDC, 1A - 2A;B2WN0286415MA0642
B0594;ADAPTOR 12V 1A;B2WN0150153MB0594
A9701;ADAPTOR 12V 1A;B2WN0150153MA9701
A0005B;FAN FOR RAX721-C-6C48;B2WN0287107MA0005B
A0227;SFP+ 10G-SINGLESTRAIN 20KM (Tx-1330 / Rx-1270) (brand: FS/Qonitech/Atop/3Tech/6Com);B2WN0287060MA0227
A1053;PSU FORTI FG-50E/FG-30E;B2WN0286208MA1053
A0018;6COM SFP+ 10G SR 850nm;B2WN0286825MA0018
A0034B;FAN FOR RAX721-C-6C48;B2WN0287107MA0034B
A0119;SFP 10G RAISECOM 10KM WAVELENGTH 1310NM DUAL FIBER SINGLE MODE;B2WN0286173MA0119
A1314;psu 12V, 3A for FortiGate 40 F;B2WN0286417MA1314
A0070;SFP+ 10G RAISECOM 10KM 1310NM;B2WN0286151MA0070
A0301;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps duplex LWDM (1295.6 nm, 1300.1 nm, 1304.6 nm, and 1309.1nm) wavel;B2WN00A0219MA0301
00394;MINI SWITCH HUB 10/100 8 PORT ( PN - );B2WN0262010300394
A0796B;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0796B
00041;SWITCH ISCOM 2624G 4C, AC POWER;B2WN0202012T00041
07667;PSU REMOTE 7000 SERIES -IDU- C-BAND HUGHES ( PN - 1031105-0001 );B2WS020O011007667
08152;PSU REMOTE 7000 SERIES -IDU- C-BAND HUGHES ( PN - 1031105-0001 );B2WS020O011008152
00841;PSU REMOTE 7000 SERIES -IDU- C-BAND HUGHES ( PN - 1031105-0001 );B2WS020O011000841
03114;PSU REMOTE 7000 SERIES -IDU- C-BAND HUGHES ( PN - 1031105-0001 );B2WS020O011003114
03549;PSU REMOTE 7000 SERIES -IDU- C-BAND HUGHES ( PN - 1031105-0001 );B2WS020O011003549
00385;PSU MODEM HT 1300;B2WS020O011G00385
04656;PSU REMOTE 7000 SERIES -IDU- C-BAND HUGHES ( PN - 1031105-0001 );B2WS020O011004656
07605;PSU REMOTE 7000 SERIES -IDU- C-BAND HUGHES ( PN - 1031105-0001 );B2WS020O011007605
01432;PSU REMOTE 7000 SERIES -IDU- C-BAND HUGHES ( PN - 1031105-0001 );B2WS020O011001432
03949;PSU REMOTE 7000 SERIES -IDU- C-BAND HUGHES ( PN - 1031105-0001 );B2WS020O011003949
06094;PSU REMOTE 7000 SERIES -IDU- C-BAND HUGHES ( PN - 1031105-0001 );B2WS020O011006094
00527;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020200527
00595;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020200595
08696;PSU REMOTE 7000 SERIES -IDU- C-BAND HUGHES ( PN - 1031105-0001 );B2WS020O011008696
01147;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020201147
01500;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020201500
02090;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020202090
02145;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020202145
03408;SAS, UNIVERSAL POWER SUPPLY 115/220 VAC;B2WS020Y010203408
00017;POWER SUPPLY UNIT TYPE TRG-70A-480-12E03;B2WS020Y010600017
01513;PSU FOR EVOLUTION X1 SATELITE ROUTER;B2WS02A7020401513
03331;PSU FOR EVOLUTION X1 SATELITE ROUTER;B2WS02A7020403331
04404;PSU FOR EVOLUTION X1 SATELITE ROUTER;B2WS02A7020404404
04668;PSU FOR EVOLUTION X1 SATELITE ROUTER;B2WS02A7020404668
00258;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020200258
00439;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020200439
01093;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020201093
01448;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020201448
01652;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020201652
02126;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020202126
02208;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020202208
00324;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020200324
01457;PSU FOR EVOLUTION X1 SATELITE ROUTER;B2WS02A7020401457
01747;PSU FOR EVOLUTION X1 SATELITE ROUTER;B2WS02A7020401747
02395;PSU FOR EVOLUTION X1 SATELITE ROUTER;B2WS02A7020402395
02531;PSU FOR EVOLUTION X1 SATELITE ROUTER;B2WS02A7020402531
04501;PSU FOR EVOLUTION X1 SATELITE ROUTER;B2WS02A7020404501
00039;POWER SUPPLY HYTERA PS22002;B4PK0700020R00039
A0262;PSU FOR X1-KU/C 90W SATELITE ROUTER;B2WS0200022MA0262
A0389;RAISECOM SFP 1.25G ( STM 4 ) DDMI TX/RX 1310 NM 15KM;B2WN0150043MA0389
A0022;AC POWER SUPPLY FOR ISR 4320;B2WN0131048JA0022
A0014;AC POWER SUPPLY FOR ISR 4320;B2WN0131048JA0014
A0558;PSU FOR X1-KU/C 90W SATELITE ROUTER;B2WS0200022MA0558
A0255;Power Adapter Unit for ONT Gpon, 12VDC, 1A - 2A;B2WN0286415MA0255
A0275;Power Adapter Unit for ONT Gpon, 12VDC, 1A - 2A;B2WN0286415MA0275
A0011;PSU for WANO SDW-W4000;B2WN0150172MA0011
A0360;RAISECOM GE SFP LX SINGLE STRAIN TX 1310NM RX 1550NM 15KM;B2WN0150042MA0360
A0052;SFP+ ATOP 10G–SINGLESTRAIN 20KM (Tx-1330 / Rx-1270);B2WN0150091MA0052
A0001;Power supply;B2WN0286855MA0001
A0007B;SC200 SYSTEM CONTROLLER;B3CD0400031MA0007B
A0002;Generic Compatible 10GBASE-BX40-D BiDi SFP+ 1330nm-TX/1270nm-RX 20km DDM LC SMF Transceiver (QT-BIDI-SFP+-LH-33);B2WN00A0121MA0002
A0455;Tx: 1550 nm, 40 km, 1,25 Gbit/s, single fiber, single mode, DDM, RoHS, commercial;B2WN0150044MA0455
A0064;SFP ATOP up to 1.25G ER Single Core 1550nm/1310nm, 40km (APSB53123xDL40);B2WN0286985MA0064
A1149;10GBASE-LR SFP+ 1310nm 10km, ATOP (APSP31B33CDL10);B2WN0201011GA1149
A0150;Transceiver BIDI SFP+ 10G Tx1330nm 40km DDM;B2WN00A0365MA0150
A0106B;POWER MODULE DPR3000B-48;B3CD0400049MA0106B
A0211;Flat High Performance;B2WS0138158MA0211
A0043;B3CD0400045M-Eaton rectifier 3G Access Power System APS3 series;B3CD0400045MA0043
00091;GPON ONT WITH 4GE + 2 POTS;B2WN0150010L00091
03109;PSU REMOTE 7000 SERIES -IDU- C-BAND HUGHES ( PN - 1031105-0001 );B2WS020O011003109
03163;PSU REMOTE 7000 SERIES -IDU- C-BAND HUGHES ( PN - 1031105-0001 );B2WS020O011003163
03541;PSU REMOTE 7000 SERIES -IDU- C-BAND HUGHES ( PN - 1031105-0001 );B2WS020O011003541
00070;PSU MODEM HT 1300;B2WS020O011G00070
00326;PSU MODEM HT 1300;B2WS020O011G00326
00732;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020200732
00811;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020200811
00937;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020200937
00980;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020200980
01133;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020201133
01209;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020201209
01708;PSU FOR EVOLUTION X3 SATELITE ROUTER ( PN - );B2WS02A7020201708
A0610;PSU FOR X1-KU/C 90W SATELITE ROUTER;B2WS0200022MA0610
A0062;Power Supply 66 Watt AC V2 for C890 and C1100 series;B2WN0286306MA0062
A0053;NetEngine 8000 M1A Basic Configuration(Includes M1A Chassis, Fixed Interface(16*10GE+16*GE),2*DC Power,without Software and Docu;B2WN0287068MA0053
A0003;TV Samsung, Kabel HDMI 2 Meter & Wall Bracket TV - SmartTV 50'' Crystal UHD DU7000 4K Smart TV;B4RT0B87074MA0003
A0034;Optical Transceiver(SFP+,1550nm,9.95~11.1Gb/s,-4.7~4dBm,-14.1dBm,LC,SM,40km);B2WN00A0016MA0034
A0046;Customized 25GBASE-LR SFP28 1310nm 10km DOM Duplex LC SMF Optical Transceiver Module Device Number:Edge-Core Compatible Brands:O;B2WN0286871MA0046
A0048;Customized 25GBASE-LR SFP28 1310nm 10km DOM Duplex LC SMF Optical Transceiver Module Device Number:Edge-Core Compatible Brands:O;B2WN0286871MA0048
A0158;Optical Transceiver(SFP+,1550nm,9.95~11.1Gb/s,-4.7~4dBm,-14.1dBm,LC,SM,40km);B2WN00A0016MA0158
A0060;Optical Transceiver(SFP+,1550nm,9.95~11.1Gb/s,-4.7~4dBm,-14.1dBm,LC,SM,40km);B2WN00A0016MA0060
A0049;Customized 25GBASE-LR SFP28 1310nm 10km DOM Duplex LC SMF Optical Transceiver Module Device Number:Edge-Core Compatible Brands:O;B2WN0286871MA0049
A0311;Optical Transceiver(SFP+,1550nm,9.95~11.1Gb/s,-4.7~4dBm,-14.1dBm,LC,SM,40km);B2WN00A0016MA0311
A0045;Customized 25GBASE-LR SFP28 1310nm 10km DOM Duplex LC SMF Optical Transceiver Module Device Number:Edge-Core Compatible Brands:O;B2WN0286871MA0045
A0039;Optical Transceiver(SFP+,1550nm,9.95~11.1Gb/s,-4.7~4dBm,-14.1dBm,LC,SM,40km);B2WN00A0016MA0039
A0029;Customized 25G SFP28 1310nm 40km DOM Duplex LC SMF Optical Transceiver Module Device Number:Edge-Core Compatible Brands:Others L;B2WN0286876MA0029
A0047;Customized 25GBASE-LR SFP28 1310nm 10km DOM Duplex LC SMF Optical Transceiver Module Device Number:Edge-Core Compatible Brands:O;B2WN0286871MA0047
A0059;Optical Transceiver(SFP+,1550nm,9.95~11.1Gb/s,-4.7~4dBm,-14.1dBm,LC,SM,40km);B2WN00A0016MA0059
A0318;Optical Transceiver(SFP+,1550nm,9.95~11.1Gb/s,-4.7~4dBm,-14.1dBm,LC,SM,40km);B2WN00A0016MA0318
A0157;Optical Transceiver(SFP+,1550nm,9.95~11.1Gb/s,-4.7~4dBm,-14.1dBm,LC,SM,40km);B2WN00A0016MA0157
A0146;Optical Transceiver(SFP+,1550nm,9.95~11.1Gb/s,-4.7~4dBm,-14.1dBm,LC,SM,40km);B2WN00A0016MA0146
A0320;Optical Transceiver(SFP+,1550nm,9.95~11.1Gb/s,-4.7~4dBm,-14.1dBm,LC,SM,40km);B2WN00A0016MA0320
A0166;Optical Transceiver(SFP+,1550nm,9.95~11.1Gb/s,-4.7~4dBm,-14.1dBm,LC,SM,40km);B2WN00A0016MA0166
A0140;Optical Transceiver(SFP+,1550nm,9.95~11.1Gb/s,-4.7~4dBm,-14.1dBm,LC,SM,40km);B2WN00A0016MA0140
A0144;Optical Transceiver(SFP+,1550nm,9.95~11.1Gb/s,-4.7~4dBm,-14.1dBm,LC,SM,40km);B2WN00A0016MA0144
A0009;400GBPS QSFP-DD,  ER;B2WN13A0089MA0009
A0011;400GBPS QSFP-DD,  ER;B2WN13A0089MA0011
A0021;QSFP28 100G 1295~1310nm 40KM LC;B2WN00A0149MA0021
A0019;QSFP28 100G 1295~1310nm 40KM LC;B2WN00A0149MA0019
A0003;400GBPS QSFP-DD,  ER;B2WN13A0089MA0003
A0002;400GBPS QSFP-DD,  ER;B2WN13A0089MA0002
A0005;6C-QSFP+-ER4 40G  1270~1330nm 40KM (brand : 6Com);B2WN00A0004MA0005
A0018;QSFP28 100G 1295~1310nm 40KM LC;B2WN00A0149MA0018
A0007;400GBPS QSFP-DD,  ER;B2WN13A0089MA0007
A0014;400GBPS QSFP-DD,  ER;B2WN13A0089MA0014
A0081;Edge-Core ET7402-LR4 Compatible 100GBASE-LR4 QSFP28 1310nm 10km DOM Duplex LC SMF Optical Transceiver Module;B2WN0286734MA0081
A0071;400G QSFP-DD Transceiver,400G-FR4,Duplex LC,2km Duplex SMF;B2WN13A0090MA0071
A0236;SFP 1.25G 850nm 550M DDM LC;B2WN0286922MA0236
A0030;10GBASE ZR SFP + 1510nm 80km Edge-Core Compatible;B2WN00A0130MA0030
A0384;Optical Transceiver(eSFP,1310nm,1.25Gb/s,-5~0dBm,-23dBm,LC,SM,40km);B2WN00A0014MA0384
A0005;Optical Transceiver(SFP+,1550nm,9.953~10.3125Gb/s,0~4dBm,-24dBm,LC,SM,80km);B2WN00A0012MA0005
A1250;1.25 Gbit/s, 550m, dual-fiber, multi-mode, DDM, RoHS, commercial, USFP transceiver module;B2WN0286127MA1250
A0383;Optical Transceiver(eSFP,1310nm,1.25Gb/s,-5~0dBm,-23dBm,LC,SM,40km);B2WN00A0014MA0383
A0231;SFP 1.25G 850nm 550M DDM LC;B2WN0286922MA0231
A0381;Optical Transceiver(eSFP,1310nm,1.25Gb/s,-5~0dBm,-23dBm,LC,SM,40km);B2WN00A0014MA0381
A0031;10GBASE ZR SFP + 1510nm 80km Edge-Core Compatible;B2WN00A0130MA0031
A0009;Optical Transceiver(SFP+,1550nm,9.953~10.3125Gb/s,0~4dBm,-24dBm,LC,SM,80km);B2WN00A0012MA0009
A0329;Bivocom TG451-LY5DM-W Industrial 4G Router;B2WS0200137MA0329
A0825B;ADAPTER 12V, 1.5A FOR BIVOCOM;B2WS0200138MA0825B
A0286B;POWER ADAPTER NCA-1515B 12V=5A;B2WN0286829MA0286B
A0015;Modem ORBIT STAR 3 UNLOCK;B2WS00A0001MA0015
A0099;Modem ORBIT STAR 3 UNLOCK;B2WS00A0001MA0099
A0052;Modem ORBIT STAR 3 UNLOCK;B2WS00A0001MA0052
A0188B;Adapter VeloCloud Edge 510;B2WN0286917MA0188B
A0034;Modem ORBIT STAR 3 UNLOCK;B2WS00A0001MA0034
A0172;VMware SD-WAN Edge 510 Appliance, Deployment: Software Orchestrator for 1 year, 3 Year or 5 Year ;B2WN0286916MA0172
A1699;5 x GE RJ45 ports (including , 1 x WAN Port, 4 x Internal Ports).;B2WN0286418MA1699
A0074;BIDI SFP+ TX1330nm 40KM;B2WN0287059MA0074
A0054;BIDI SFP+ TX1270nm 40KM;B2WN0287058MA0054
A0139;Optical Transceiver(SFP+,1550nm,9.95~11.1Gb/s,-4.7~4dBm,-14.1dBm,LC,SM,40km);B2WN00A0016MA0139
A0313;Optical Transceiver(SFP+,1550nm,9.95~11.1Gb/s,-4.7~4dBm,-14.1dBm,LC,SM,40km);B2WN00A0016MA0313
A0265;10Gbit/s, 40km, 1550nm, dual fiber, single mode, DDM, RoHS, commercial, Raisecom USFP+ optical module.;B2WN0150017MA0265
A0015B;1GE SFP SX TRANSCEIVER MODULE FOR ALL SYSTEMS WITH SFP AND SFP/SFP+ SLOTS;B2WN0286612MA0015B
A0048;Optical Transceiver(SFP+,1550nm,9.95~11.1Gb/s,-4.7~4dBm,-14.1dBm,LC,SM,40km);B2WN00A0016MA0048
A0108B;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0108B
A0472B;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0472B
A0837B;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0837B
A0026B;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0026B
A0487B;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0487B
A0689B;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0689B
A0829B;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0829B
A0672B;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0672B
A0515;802.3at 30W gigabit PoE injector, suitable for all Sundray AP that support POE except S900plus.;B2WS0200100MA0515
A0514;802.3at 30W gigabit PoE injector, suitable for all Sundray AP that support POE except S900plus.;B2WS0200100MA0514
A0018;Sensor Elevasi dan Azimuth;B2WS0138110MA0018
A0017;Sensor Elevasi dan Azimuth;B2WS0138110MA0017
A0066B;POWER MODULE DPR3000B-48;B3CD0400049MA0066B
A0827B;ROUTER STARLINK V4;B2WS0138162MA0827B
A0698;Standard V4;B2WS0138161MA0698
A0685;Standard V4;B2WS0138161MA0685
A0045;BIDI SFP+ TX1330nm 40KM;B2WN0287059MA0045
A2425B;ADAPTOR 12V 1A;B2WN0150153MA2425B
A2573B;ADAPTOR 12V 1A;B2WN0150153MA2573B
A1680;5 x GE RJ45 ports (including , 1 x WAN Port, 4 x Internal Ports).;B2WN0286418MA1680
A0638B;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0638B
A0800B;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0800B
A0689B;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0689B
A0017B;AC power adapter Versa CSG150 Series;B2WN00A0559MA0017B
A0003;"H3C S9850-32H L3 Ethernet Switch with 32 QSFP28 Ports;  2 * 650W AC Power Supply Module (Power Panel Side Intake Airflow);  5 * ";B2WN0287166MA0003
A0190;Aruba AP-505 (RW) Unified AP;B2WS05A0075MA0190
A0107;HPE Aruba Networking AP-505 (RW) Dual Radio 2x2 802.11ax Internal Antennas Unified Campus AP;B2WS05A0075MA0107
A0068;HPE Aruba Networking AP-505 (RW) Dual Radio 2x2 802.11ax Internal Antennas Unified Campus AP;B2WS05A0075MA0068
A0166;Aruba AP-505 (RW) Unified AP;B2WS05A0075MA0166
A0134;HPE Aruba Networking AP-505 (RW) Dual Radio 2x2 802.11ax Internal Antennas Unified Campus AP;B2WS05A0075MA0134
A0105;The SUNDRAY V-Sec Switch, provides 28 ports(24 10/100/1000Base-T POE ports, 4 10G SFP+ optical ports). Support IEEE 802.3af/at p;B2WN0286673MA0105
A0102;The SUNDRAY V-Sec Switch, provides 28 ports(24 10/100/1000Base-T POE ports, 4 10G SFP+ optical ports). Support IEEE 802.3af/at p;B2WN0286673MA0102
A0107;The SUNDRAY V-Sec Switch, provides 28 ports(24 10/100/1000Base-T POE ports, 4 10G SFP+ optical ports). Support IEEE 802.3af/at p;B2WN0286673MA0107
A0067;TA5000 GPON OLT 8X SFP;B2WN02860114A0067
A0169;BIDI SFP+ 10G Tx1330nm Rx1270nm 20KM LC;B2WN0287060MA0169
A0163;BIDI SFP+ 10G Tx1330nm Rx1270nm 20KM LC;B2WN0287060MA0163
A0326;SFP+ 10G 20KM (Tx-1270 / Rx-1330) (Brand : FS/Qonitech/Atop/3Tech/6Com);B2WN0287057MA0326
A0399B;ADAPTER 12V, 1.5A FOR BIVOCOM;B2WS0200138MA0399B
A0043;BIDI SFP+ TX1330nm 40KM;B2WN0287059MA0043
A0346B;ADAPTER 12V, 1.5A FOR BIVOCOM;B2WS0200138MA0346B
A0017B;AC POWER SUPPLY FOR RAX721-C-6C48;B2WN0287105MA0017B
A0068B;PSU 12V, 3A FOR FORTIGATE 40 F;B2WN0286417MA0068B
A1247;10Gbit/s, 10km, 1310nm, dual fiber, single mode, DDM, RoHS, commercial, Raisecom USFP+ optical module.;B2WN0286151MA1247
A0115B;POWER MODULE DPR3000B-48;B3CD0400049MA0115B
A0066;BIDI SFP+ TX1330nm 40KM;B2WN0287059MA0066
A0327;SFP+ 10G 20KM (Tx-1270 / Rx-1330) (Brand : FS/Qonitech/Atop/3Tech/6Com);B2WN0287057MA0327
A0293;SFP+ 10G 20KM (Tx-1330 / Rx-1270) (Brand : FS/Qonitech/Atop/3Tech/6Com);B2WN0287060MA0293
A0260;SFP+ 10G 20KM (Tx-1270 / Rx-1330) (Brand : FS/Qonitech/Atop/3Tech/6Com);B2WN0287057MA0260
A0343;SFP+ 10G 20KM (Tx-1270 / Rx-1330) (Brand : FS/Qonitech/Atop/3Tech/6Com);B2WN0287057MA0343
A0027;BIDI SFP+ TX1270nm 40KM;B2WN0287058MA0027
A0068;BIDI SFP+ TX1270nm 40KM;B2WN0287058MA0068
A0322;SFP+ 10G 20KM (Tx-1330 / Rx-1270) (Brand : FS/Qonitech/Atop/3Tech/6Com);B2WN0287060MA0322
A0104B;POWER MODULE DPR3000B-48;B3CD0400049MA0104B
A0326;SFP+ 10G 20KM (Tx-1330 / Rx-1270) (Brand : FS/Qonitech/Atop/3Tech/6Com);B2WN0287060MA0326
A0101B;Power Supply STARLINK;B2WS0138153MA0101B
